word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
musing;Definitions of musing. adjective. [1mdeeply or seriously thoughtful[0m. synonyms: brooding, broody, contemplative, meditative, pensive, pondering, reflective, ruminative thoughtful. exhibiting or characterized by careful thought.;4;2023-08-06;2023-08-27;;;;rêver;373;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mu/musing_en_us_1.mp3
isn;N/A;5;2023-08-04;2023-09-01;;;;n'est-ce pas;374;N/A
queer;: [1mof, relating to, or being a person whose sexual orientation is not heterosexual and/or whose gender identity is not cisgender[0m. queer spaces.;3;2023-07-29;2023-08-12;;;;N/A;375;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/qu/queer_en_us_1.mp3
bargain;"

1. : [1man agreement between parties settling what each is to give or receive in a business deal[0m. 

2. : something bought or offered for sale at a desirable price. bargain.";4;2023-08-07;2023-08-21;;;;aubaine;376;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/bargain_en_us_1.mp3
sombre;/ (ˈsɒmbə) / adjective. [1mdismal: melancholy[0m: a sombre mood. dim, gloomy, or shadowy.;6;2023-07-14;2023-08-18;;;;dark;377;N/A
benefactor;[1msomeone who gives money to help an organization, society, or person[0m.;9;2023-07-15;2023-09-09;;;;bienfaiteur;378;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/be/benefactor_en_us_1.mp3
burthen;Definitions of burthen. verb. [1mweight down with a load[0m. synonyms: burden, weight, weight down.;2;2023-08-06;2023-08-13;;;;fardeau;379;N/A
customary;[1maccording to or depending on custom: usual: habitual[0m. of or established by custom rather than law.;1;2023-08-07;2023-08-08;;;;coutumier;380;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/customary_en_us_1.mp3
fanciful;"fanciful. adjective. fan·​ci·​ful ˈfan(t)-si-fəl. 

1. : [1mhaving or showing free imagination rather than reason[0m.";3;2023-07-28;2023-08-11;;;;fantaisiste;381;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fa/fanciful_en_us_1.mp3
swelled;a. : [1mto expand (as in size, volume, or numbers) gradually beyond a normal or original limit[0m. the population swelled. b. : to become distended or puffed up.;4;2023-07-21;2023-08-11;;;;gonflé;382;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sw/swelled_en_us_1.mp3
baffled;"

1. : [1mto defeat or check (someone) by confusing or puzzling[0m : to confuse or frustrate completely : disconcert. Her behavior baffled her parents.";5;2023-07-31;2023-08-28;;;;déconcerté;383;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/baffled_en_us_1.mp3
definite;"

1. [1mclearly defined: exact: explicit[0m. 

2. having precise limits or boundaries.";4;2023-07-31;2023-08-21;;;;précis;384;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/definite_en_us_1.mp3
fiend;[1ma diabolically cruel or wicked person[0m. a person or thing that causes mischief or annoyance: Those children are little fiends. Informal.;3;2023-08-07;2023-08-14;;;;démon;385;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fiend_en_us_1.mp3
madness;: [1mbehavior or thinking that is very foolish or dangerous[0m : extreme folly. an idea that is pure/sheer madness.;5;2023-07-31;2023-08-28;;;;folie;386;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/madness_en_us_1.mp3
greatcoat;noun. /ˈɡreɪtkəʊt/ /ˈɡreɪtkəʊt/ ​[1ma long heavy coat, especially one worn by soldiers[0m.;2;2023-08-06;2023-08-13;;;;houppelande;387;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/greatcoat_en_us_1.mp3
solemn;"Britannica Dictionary definition of SOLEMN. 

1. : [1mvery serious or formal in manner, behavior, or expression[0m. a solemn occasion/moment. He spoke in a solemn and thoughtful manner.";9;2023-07-13;2023-09-07;;;;solennel;388;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/solemn_en_us_1.mp3
thorough;/ˈθɜːrəʊ/ [1mdone completely: with great attention to detail[0m. a thorough knowledge of the subject. The police carried out a thorough investigation. You will need a thorough understanding of the subject.;3;2023-08-03;2023-08-17;;;;complet;389;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/thorough_en_us_1.mp3
disagreeably;adverb. /ˌdɪsəˈɡriːəbli/ /ˌdɪsəˈɡriːəbli/ ​[1min a way that is not nice or pleasant[0m synonym unpleasantly.;5;2023-07-15;2023-08-12;;;;désagréable;390;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disagreeably_en_us_1.mp3
devilish;: [1mresembling or befitting a devil[0m: such as. a. : evil, sinister. b. : mischievous, roguish.;5;2023-07-31;2023-08-28;;;;diabolique;391;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/devilish_en_us_1.mp3
temper;: [1mheat of mind or emotion[0m : proneness to anger : passion. she has a real temper. b. : calmness of mind : composure.;3;2023-08-04;2023-08-18;;;;caractère;392;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/te/temper_en_us_1.mp3
toiling;"toiled: toiling: toils. intransitive verb. 

1. : [1mto work hard and long[0m.";4;2023-08-04;2023-08-25;;;;peiner;393;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/to/toiling_en_us_1.mp3
plucked;": [1mto pull or pick off or out[0m. 

2. a. : to remove something (such as hairs) from by or as if by plucking. pluck one&#39:s eyebrows.";3;2023-07-27;2023-08-10;;;;plumé;394;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pl/plucked_en_us_1.mp3
dozed;[1mto sleep lightly or fitfully[0m. to fall into a light sleep unintentionally (often followed by off): He dozed off during the sermon.;6;2023-08-03;2023-09-07;;;;assoupi;395;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/do/dozed_en_us_1.mp3
inordinate;"

1. : [1mexceeding reasonable limits[0m : immoderate. 

2. archaic : disorderly, unregulated.";6;2023-08-03;2023-09-07;;;;excessif;396;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/inordinate_en_us_1.mp3
behold;": [1mto perceive through sight or apprehension[0m : see. 

2. : to gaze upon : observe. It was a pleasure to behold the beauty of the sunset. The enormous crowd was a sight to behold.";2;2023-08-07;2023-08-10;;;;voir;397;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/be/behold_en_us_1.mp3
features; [1ma typical quality or an important part of something[0m: The town&#39:s main features are its beautiful mosque and ancient marketplace.;6;2023-07-31;2023-09-04;;;;caractéristiques;398;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fe/features_en_us_1.mp3
lighten;"intransitive verb. 

1. : [1mto become lighter or less burdensome[0m. 

2. : to become more cheerful.";3;2023-08-03;2023-08-17;;;;alléger;399;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/li/lighten_en_us_1.mp3
bondage;: [1ma state of being bound usually by compulsion (as of law or mastery[0m): such as. a. : captivity, serfdom. b. : servitude or subjugation to a controlling person or force.;3;2023-07-31;2023-08-14;;;;esclavage;400;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bondage_en_us_1.mp3
frost; [1mwater in the air that freezes when it touches a cold surface and forms a white, powdery layer[0m: There was frost on the grass in the early morning.;3;2023-07-28;2023-08-11;;;;gel;401;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fr/frost_en_us_1.mp3
growl;[1mto utter a deep guttural sound of anger or hostility[0m: The dog growled at the mail carrier. to murmur or complain angrily: grumble.;5;2023-07-31;2023-08-28;;;;grognement;402;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/growl_en_us_1.mp3
gaunt;"

1. : [1mexcessively thin and angular[0m. a long gaunt face. 

2. : barren, desolate.";1;2023-08-06;2023-08-09;;;;décharné;403;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ga/gaunt_en_us_1.mp3
hoarsely;adverb. /ˈhɔːsli/ /ˈhɔːrsli/ ​if you speak hoarsely, [1myour voice sounds rough and unpleasant, especially because you have a sore throat[0m (= a painful throat because of an infection);3;2023-07-27;2023-08-10;;;;d'une voix rauque;404;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hoarsely_en_us_1.mp3
aloud;"

1. : [1mwith the speaking voice in a way that can be clearly heard[0m. She read the story aloud. 

2. archaic : in a loud manner : loudly.";9;2023-07-14;2023-09-08;;;;à haute voix;405;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/aloud_en_us_1.mp3
borne;Borne is, just like born, the past participle of the verb bear, which can mean (among other things) &quot:[1mto contain&quot: or &quot:to give birth to.&quot:[0m At first, borne and born were variant spellings of the same adjective.;1;2023-08-06;2023-08-09;;;;supporté;406;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/borne_en_us_1.mp3
boldness;noun. /ˈbəʊldnəs/ /ˈbəʊldnəs/ ​[1mthe quality of being brave and confident and not being afraid to say what you feel or to take risks[0m.;3;2023-08-04;2023-08-18;;;;audace;407;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/boldness_en_us_1.mp3
cabinets;: [1ma case or cupboard usually having doors and shelves[0m.;5;2023-07-29;2023-08-26;;;;armoires;408;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cabinets_en_us_1.mp3
shudder;: [1mto tremble convulsively[0m : shiver, quiver.;1;2023-08-07;2023-08-08;;;;frémir;409;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sh/shudder_en_us_1.mp3
distaste;Definitions of distaste. [1ma feeling of intense dislike[0m.;5;2023-07-15;2023-08-12;;;;tu t'es éloigné;410;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/distaste_en_us_1.mp3
firelight;: [1mthe light of a fire (as in a fireplace)[0m;5;2023-08-03;2023-08-31;;;;feu de cheminée;411;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/firelight_en_us_1.mp3
uneasy;/ʌnˈiːzi/ /ʌnˈiːzi/ ​[1mfeeling worried or unhappy about a particular situation, especially because you think that something bad or unpleasant may happen or because you are not sure that what you are doing is right[0m synonym anxious.;5;2023-07-31;2023-08-28;;;;inquiet;412;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/un/uneasy_en_us_1.mp3
groping;Slang. [1mto touch or fondle (someone) for sexual pleasure, especially without the person&#39:s consent[0m.;3;2023-08-03;2023-08-17;;;;à tâtons;413;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/groping_en_us_1.mp3
iniquity;"

1. : [1mgross injustice[0m : wickedness. 

2. : a wicked act or thing : sin.";4;2023-07-24;2023-08-14;;;;iniquité;414;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/iniquity_en_us_1.mp3
apprehension;apprehension • \ap-rih-HEN-shun\ • noun. 1 a : [1mthe act or power of perceiving or comprehending[0m b : the result of apprehending mentally : conception 2 : seizure by legal process : arrest 3 : suspicion or fear especially of future evil : foreboding.;5;2023-07-15;2023-08-12;;;;appréhension;415;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/apprehension_en_us_1.mp3
sober;: [1mabstaining from drinking alcohol or taking intoxicating drugs[0m : refraining from the use of addictive substances (see substance sense 3c);5;2023-08-06;2023-09-03;;;;sobre;416;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sober_en_us_1.mp3
bedside;: [1mthe side of a bed[0m : a place beside a bed. bedside.;6;2023-07-29;2023-09-02;;;;chevet;417;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/be/bedside_en_us_1.mp3
fortnight;fort·​night ˈfȯrt-ˌnīt. : [1ma period of 14 days[0m : two weeks. They stayed with us for a fortnight.;3;2023-07-27;2023-08-10;;;;quinze jours;418;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/fortnight_en_us_1.mp3
sincere;sincere, wholehearted, heartfelt, hearty, unfeigned mean [1mgenuine in feeling[0m. sincere stresses absence of hypocrisy, feigning, or any falsifying embellishment or exaggeration. a sincere apology. wholehearted suggests sincerity and earnest devotion without reservation or misgiving.;9;2023-07-14;2023-09-08;;;;sincère;419;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/sincere_en_us_1.mp3
gathered;gather, collect, assemble, congregate mean [1mto come or bring together into a group, mass, or unit[0m. gather is the most general term for bringing or coming together from a spread-out or scattered state. a crowd quickly gathered.;6;2023-07-31;2023-09-04;;;;rassemblé;420;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ga/gathered_en_us_1.mp3
distasteful;N/A;5;2023-07-31;2023-08-28;;;;désagréable;421;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/distasteful_en_us_1.mp3
disregarding;: [1mto pay no attention to[0m : treat as unworthy of regard or notice. Please disregard what I said in my last email. He disregarded her advice. disregard.;3;2023-07-27;2023-08-10;;;;au mépris;422;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disregarding_en_us_1.mp3
blackness;noun. /ˈblæknəs/ /ˈblæknəs/ ​[uncountable, singular] [1mthe fact of being completely dark or completely black in colour[0m.;5;2023-07-31;2023-08-28;;;;noirceur;423;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bl/blackness_en_us_1.mp3
rendered;" render. transitive verb. ren·​der ˈren-dər. 

1. : [1mto transmit to another[0m : deliver.";5;2023-07-31;2023-08-28;;;;rendu;424;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/rendered_en_us_1.mp3
cloudless;adjective. [1mhaving no clouds: clear[0m: a cloudless sky.;9;2023-07-13;2023-09-07;;;;sans nuages;425;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cl/cloudless_en_us_1.mp3
overlooked;[1mto fail to notice, perceive, or consider[0m: to overlook a misspelled word. to disregard or ignore indulgently, as faults or misconduct: Only a parent could overlook that kind of behavior.;3;2023-08-07;2023-08-14;;;;négligé;426;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ov/overlooked_en_us_1.mp3
streaming;​[1ma method of sending or receiving data, especially video, over a computer network[0m. Internet video streaming has not replaced television. audio/media streaming.;9;2023-07-14;2023-09-08;;;;N/A;427;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/streaming_en_us_1.mp3
narrated;: [1mto tell (a story) in detail[0m. The children enjoyed the lively manner with which she narrated her life&#39:s story. also : to provide spoken commentary for (something, such as a movie or television show);22;2023-07-27;2024-01-23;;;;raconté;428;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/na/narrated_en_us_1.mp3
politeness;"noun. /pəˈlaɪtnəs/ /pəˈlaɪtnəs/ ​[1mgood manners and respect for the feelings of others[0m synonym courtesy 

(1)";5;2023-07-14;2023-08-11;;;;politesse;429;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/politeness_en_us_1.mp3
kindness;noun. /ˈkaɪndnəs/ 1[uncountable] [1mthe quality of being kind[0m to treat someone with kindness and consideration.;5;2023-07-14;2023-08-11;;;;gentillesse;430;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ki/kindness_en_us_1.mp3
stamping;[1mto put a mark on an object either by printing on it or pushing into it with a small tool[0m: It is necessary to stamp your passport.;3;2023-07-28;2023-08-11;;;;estampillage;431;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stamping_en_us_1.mp3
deed; law specialized. [1ma legal document that is an official record of an agreement or official proof that someone owns land or a building[0m.;1;2023-08-07;2023-08-08;;;;acte;432;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/deed_en_us_1.mp3
beheld;": [1mto perceive through sight or apprehension[0m : see. 

2. : to gaze upon : observe. It was a pleasure to behold the beauty of the sunset. The enormous crowd was a sight to behold.";4;2023-08-06;2023-08-27;;;;être tenu;433;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/be/beheld_en_us_1.mp3
twilight;noun. twi·​light ˈtwī-ˌlīt. : [1mthe period or the light from the sky between full night and sunrise or between sunset and full night[0m.;5;2023-07-31;2023-08-28;;;;N/A;434;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tw/twilight_en_us_1.mp3
dismal;adjective. /ˈdɪzməl/ /ˈdɪzməl/ ​[1mcausing or showing the feeling of being sad[0m synonym gloomy, miserable.;4;2023-07-29;2023-08-19;;;;lugubre;435;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/dismal_en_us_1.mp3
dye;noun. [1ma coloring material or matter[0m. a liquid containing coloring matter, for imparting a particular hue to cloth, paper, etc.;4;2023-08-07;2023-08-21;;;;colorant;436;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dy/dye_en_us_1.mp3
huddled;verb (used without object),hud·dled, hud·dling. [1mto gather or crowd together in a close mass[0m. to crouch, curl up, or draw oneself together.;3;2023-07-31;2023-08-14;;;;blotti;437;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/hu/huddled_en_us_1.mp3
heir;": [1mone who inherits or is entitled to succeed to a hereditary rank, title, or office[0m. heir to the throne. 

3. : one who receives or is entitled to receive something other than property from a parent or predecessor.";3;2023-08-04;2023-08-18;;;;héritier;438;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/heir_en_us_1.mp3
ransacked;ransack \RAN-sak\ verb. 1 : [1mto look through thoroughly in often a rough way[0m. 2 : to search through and steal from in a forceful and damaging way : plunder. Examples: The kids had ransacked the cabinets looking for snacks, leaving not a chip or cracker uneaten.;4;2023-08-03;2023-08-24;;;;saccagé;439;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ra/ransacked_en_us_1.mp3
disinterred;"

1. : [1mto take out of the grave or tomb[0m. 

2. : to bring back into awareness : unearth. disinterment.";4;2023-07-31;2023-08-21;;;;exhumé;440;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disinterred_en_us_1.mp3
numbered;[1mto give something a number in a series and usually to write this number on it[0m: All the folders have been carefully numbered and filed away.;5;2023-07-31;2023-08-28;;;;numéroté;441;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/nu/numbered_en_us_1.mp3
packing;": [1mthe processing of food and especially meat for future sale[0m. 

2. : material (such as a covering or stuffing) used to protect packed goods (as for shipping) also : material used for making airtight or watertight. packing for a faucet.";6;2023-07-29;2023-09-02;;;;emballage;442;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/packing_en_us_1.mp3
cheval;A horse is [1ma large animal which people can ride[0m.;5;2023-07-15;2023-08-12;;;;chevalet;443;N/A
grate;"

1. : [1mto rub or rasp noisily[0m. [1mmetal[0m grating against metal. 

2. : to cause irritation : jar.";1;2023-08-07;2023-08-08;;;;grille;444;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gr/grate_en_us_1.mp3
thickly;adverb. /ˈθɪkli/ /ˈθɪkli/ ​[1min a way that produces a wide piece or deep layer of something[0m.;3;2023-08-07;2023-08-14;;;;abondamment;445;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/thickly_en_us_1.mp3
bade;past simple of bid old-fashioned. SMART Vocabulary: related words and phrases. Giving orders &amp: commands.;1;2023-08-06;2023-08-09;;;;ordonna;446;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/bade_en_us_1.mp3
selfishness;"

1. : [1mconcerned excessively or exclusively with oneself[0m : seeking or concentrating on one&#39:s own advantage, pleasure, or well-being without regard for others.";5;2023-08-03;2023-08-31;;;;égoïsme;447;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/selfishness_en_us_1.mp3
upright; (standing or being) [1mvertical and as straight as possible[0m: He stood upright. upright.;3;2023-08-03;2023-08-17;;;;droit;448;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/up/upright_en_us_1.mp3
qualm;"

1. : [1ma feeling of uneasiness about a point especially of conscience or propriety[0m. had no qualms about asking for their help.";2;2023-08-03;2023-08-10;;;;scrupule;449;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/qu/qualm_en_us_1.mp3
faintness;/ˈfeɪntnəs/ ​[1mthe state of feeling weak and tired and likely to become unconscious[0m. The side effects include nausea and faintness.;3;2023-07-29;2023-08-12;;;;malaise;450;N/A
lest;"

1. : [1mfor fear that — used to say that you do not want something to happen[0m. He was concerned lest anyone think that he was guilty. = ( chiefly Brit) He was concerned lest [=in case] anyone should think he was guilty. [=he was concerned that people would think he was guilty: he did not want anyone to think he was guilty]";2;2023-08-06;2023-08-13;;;;de peur;451;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/lest_en_us_1.mp3
smother;[1mto stifle or suffocate, as by smoke or other means of preventing free breathing[0m. to extinguish or deaden (fire, coals, etc.);3;2023-07-31;2023-08-14;;;;étouffer;452;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sm/smother_en_us_1.mp3
stained;"v.tr. 

1. [1mTo discolor, soil, or spot[0m: The spilled juice stained the carpet. 

2. To bring into disrepute: taint or tarnish: The scandal stained the mayor&#39:s reputation.";2;2023-08-03;2023-08-10;;;;coloré;453;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stained_en_us_1.mp3
handwriting;"

1. : [1mwriting done by hand[0m. especially : the form of writing peculiar to a particular person. 

2. : something written by hand.";9;2023-07-15;2023-09-09;;;;écriture;454;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/handwriting_en_us_1.mp3
dropping;": [1mto fall (see fall entry 1 sense 1a) unexpectedly or suddenly[0m. The book dropped from her hand. 

(2) : to descend (see descend sense 1) from one line or level to another. the land drops to sea level.";5;2023-07-15;2023-08-12;;;;goutte;455;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dr/dropping_en_us_1.mp3
resented;[1mto dislike or be angry at something or someone because you have been hurt or not treated fairly[0m: She resented being treated like a child.;5;2023-08-03;2023-08-31;;;;en voulait;456;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/resented_en_us_1.mp3
withdrawn;verb (used with object),with·drew [with-droo, with-], with·drawn [with-drawn, with-], with·draw·ing. [1mto draw back, away, or aside: take back: remove[0m: She withdrew her hand from his. He withdrew his savings from the bank. to retract or recall: to withdraw an untrue charge.;2;2023-08-03;2023-08-10;;;;retiré;457;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wi/withdrawn_en_us_1.mp3
seclusion;"

1. : [1mthe act of secluding[0m : the condition of being secluded. 

2. : a secluded or isolated place.";3;2023-07-29;2023-08-12;;;;isolement;458;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seclusion_en_us_1.mp3
brighten;": [1mto become bright or brighter[0m. transitive verb. 

1. : to make bright or brighter.";5;2023-07-15;2023-08-12;;;;éclairer;459;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/brighten_en_us_1.mp3
admittance;admittance. / (ədˈmɪtəns) / noun. the right or authority to enter. the act of giving entrance.;5;2023-07-15;2023-08-12;;;;admission;460;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ad/admittance_en_us_1.mp3
rosy;: [1mhaving a pinkish usually healthy-looking complexion[0m : blooming.;5;2023-07-15;2023-08-12;;;;rosé;461;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/rosy_en_us_1.mp3
swift;"

1. : [1mmoving or capable of moving with great speed[0m. a swift runner. 

2. : occurring suddenly or within a very short time.";4;2023-07-31;2023-08-21;;;;N/A;462;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sw/swift_en_us_1.mp3
decay;[1mto become gradually damaged, worse, or less: to cause something to do this[0m: Sugar makes your teeth decay.;3;2023-07-28;2023-08-11;;;;carie;463;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/decay_en_us_1.mp3
seated;Definitions of seated. adjective. (of persons) [1mhaving the torso erect and legs bent with the body supported on the buttocks[0m. “the seated Madonna” “the audience remained seated”;9;2023-07-14;2023-09-08;;;;assise;464;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seated_en_us_1.mp3
doomed; [1mcertain to fail, die, or be destroyed[0m: This is a doomed city. Synonyms. fated. ill-fated.;2;2023-08-04;2023-08-11;;;;condamné;465;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/do/doomed_en_us_1.mp3
accursed;"

1. [1munder a curse: doomed: ill-fated[0m. 

2. damnable: detestable.";1;2023-08-06;2023-08-09;;;;maudit;466;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/accursed_en_us_1.mp3
worded;N/A;4;2023-08-03;2023-08-24;;;;libellé;467;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wo/worded_en_us_1.mp3
enclosure;"

1. : [1mthe act or action of enclosing[0m : the quality or state of being enclosed. 

2. : something that encloses.";2;2023-08-06;2023-08-13;;;;enceinte;468;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/enclosure_en_us_1.mp3
sprung;[1mFlexible, loose and yielding[0m. [1madrift[0m.;4;2023-08-03;2023-08-24;;;;à ressort;469;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sp/sprung_en_us_1.mp3
stringent;stringent • \STRIN-junt\ • adjective. 1 : [1mtight, constricted[0m 2 : marked by rigor, strictness, or severity 3 : marked by money scarcity and credit strictness.;1;2023-08-07;2023-08-08;;;;strict;470;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stringent_en_us_1.mp3
eagerness; [1mthe state of wanting to do or have something very much, especially something interesting or enjoyable[0m: In their eagerness to find a solution, they have overlooked certain difficulties.;5;2023-08-04;2023-09-01;;;;ardeur;471;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ea/eagerness_en_us_1.mp3
overhead;"

1. : [1mbusiness expenses (such as rent, insurance, or heating) not chargeable to a particular part of the work or product[0m. 

2. : ceiling. especially : the ceiling of a ship&#39:s compartment.";5;2023-07-29;2023-08-26;;;;aérien;472;N/A
uttered;: [1mto give public expression to[0m : express in words. utter an opinion.;1;2023-08-06;2023-08-09;;;;prononcé;473;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ut/uttered_en_us_1.mp3
fireside;"

1. : [1ma place near the fire or hearth[0m. 

2. : home. fireside.";4;2023-07-21;2023-08-11;;;;coin du feu;474;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fireside_en_us_1.mp3
altered;Altered comes from the Medieval Latin alterare, or &quot:to change.&quot: Definitions of altered. adjective. [1mchanged in form or character without becoming something else[0m. “the altered policy promised success”;5;2023-07-31;2023-08-28;;;;altéré;475;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/altered_en_us_1.mp3
untasted;: [1mnot sampled or tried out[0m.;5;2023-07-29;2023-08-26;;;;sans goût;476;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/un/untasted_en_us_1.mp3
